id,title,year,location,lat,lng,category,description
Hatch_UDB_139,Baffling Event Leaves Witnesses in Awe,11/23/1887,MOON,0.0,-0.0,UAP,"Night lights converge / Plato crater. Form ""marching triangle"". / Charles Fort and more / l'Astronomie."
Hatch_UDB_140,Brilliant Celestial Object Streaks Across Sky,6/13/1889,"LEICESTER, LEICS",52.600003,-1.133333,NATURAL PHENOMENA,Observer(s) = F. T. Mott. 'Meteor' zigzags across sky. Going quickly [to] under clouds! / Nature.
Hatch_UDB_141,Baffling Event Leaves Witnesses in Awe,8/14/1891,"TOPONAS, CO",40.061113,-106.805561,UAP,/ old diary. Large round glowing object maneuvers about dark clouds. Fast. Going quickly northeast.
Hatch_UDB_142,Baffling Event Leaves Witnesses in Awe,3/7/1892,"DOMBROVNO AND AREA, POL",50.333336,19.166668,OTHER,Balloon' follows railroad/railway going northeast against wind. Bright beam. Returns going southwest.
Hatch_UDB_143,Silent Aerial Object Displays Unusual Movement,3/22/1892 ,"KOVNO = KUANAS, LITH",54.666669,23.916668,UAP,German' balloon going [to] over Russian fort. Hovers. Turns back going west.
Hatch_UDB_144,Silent Aerial Object Displays Unusual Movement,3/23/1892,"WARSAW, POL",52.250002,21.066668,UAP,Balloon going east. Sweeps intense beam around. Hovers until O100hrs. Going west.
Hatch_UDB_145,Flying Saucer Formation Overhead,2/24/1893,"CHEJU ISLANDS, KOREA",33.333335,126.416673,UAP,HMS Caroline. Formation / disks going north. Brown colored contrails. Seen against mountains.
Hatch_UDB_146,Flying Saucer Formation Overhead,12/20/1893,", VA TO NORTH CAR",37.000002,-77.000004,UAP,Hundreds / observer(s). Huge noisy saucer maneuvers. Stops / 15 minute(s). Continues going south. / r221p16.
Hatch_UDB_147,Flying Saucer Formation Overhead,8/31/1895,"OXFORD, ENGL",51.716669,-1.266667,UAP,Luminous disk bigger / Venus. Rises from trees and crosses sky. Going quickly east / Jan Murray.
Hatch_UDB_148,Formation of Lights Displays Intelligent Movement,7/3/1896,"NEAR HAZELTON, BC",55.250003,-127.666673,UAP,1+several observer(s). Dark object emerges / clouds and maneuvers / 120M altitude. Vibrant bright lights.
Hatch_UDB_149,Formation of Lights Displays Intelligent Movement,10/25/1896,"BOWMAN, CA",38.933335,-121.066672,UAP,2 separate observer(s). 3 very bright lights 8' apart going quickly east / 100MPH. In sight / several min.
Hatch_UDB_150,Baffling Event Leaves Witnesses in Awe,10/31/1896,"BOLINAS RIDGE, CA",38.000002,-122.800006,OTHER,Man hunting. 'Airship' / morning sky. 100M away over trees. No further details.
Hatch_UDB_151,Baffling Event Leaves Witnesses in Awe,11/5/1896,"SAN FRANCISCO, CA",37.794446,-122.516673,OTHER,Great airship over Sutro House. Beams going down / Seal Rock. Seals dive. Going quickly east.
Hatch_UDB_152,Baffling Event Leaves Witnesses in Awe,11/15/1896,"SUISUN BAY, CA",38.066668,-122.033339,OTHER,Telegraph lineman. 'Powered balloon' flies into wind.
Hatch_UDB_153,Baffling Event Leaves Witnesses in Awe,11/17/1896,"SACRAMENTO, CA",38.583335,-121.466672,OTHER,90M cylinder/cigar-shape with searchlight flies into wind / 30 min and more. Back 21 November.
Hatch_UDB_154,Baffling Event Leaves Witnesses in Awe,11/20/1896,"TAGUS, CA",36.283335,-119.727783,OTHER,Farmer and 1 observer(s). Strange 'spread-out canvas sheet' / 2K' altitude floats going quickly northeast and away.
Hatch_UDB_155,Baffling Event Leaves Witnesses in Awe,11/22/1896,"KNIGHTS FERRY, CA",37.311113,-120.655561,OTHER,2 ministers. Fireball skims ground. Rises. Half-circle maneuver. Speeds away.
Hatch_UDB_156,Baffling Event Leaves Witnesses in Awe,11/22/1896,"RED BLUFF AND CHICO AND LEESVILLE, CA",40.183335,-122.238895,OTHER,Several observer(s). Fast 30M cylinder/cigar-shape going [to] over mountains. Several turns. Going northeast.
Hatch_UDB_157,Baffling Event Leaves Witnesses in Awe,11/22/1896,"SAN LEANDRO, CA",37.716668,-122.150006,OTHER,Several observer(s). Large dark cylinder/cigar-shape beams long sharp light going down. 20mph. Going quickly south / Hayward.
Hatch_UDB_158,Baffling Event Leaves Witnesses in Awe,11/23/1896,"STOCKTON, CA",37.950002,-121.266672,OTHER,Several observer(s). Fast bright night light exits shadow-ovoid. Dips low near buildings.
Hatch_UDB_159,Baffling Event Leaves Witnesses in Awe,11/23/1896,"SAN JOSE, CA",37.333335,-121.883339,OTHER,Several observer(s). Bright night light going south. Again going quickly north one hour later. Back 26 November / 'good observer(s)'.
Hatch_UDB_160,Baffling Event Leaves Witnesses in Awe,11/24/1896,"VISALIA, CA",36.316668,-119.300006,OTHER,Several observer(s). 'Vessel' / sky at train speed. Up-down-left-right. Going quickly northwest.
Hatch_UDB_161,Baffling Event Leaves Witnesses in Awe,11/24/1896,"MT. RAINIER, WA",46.855558,-121.761117,UAP,2 observer(s). Object beams variable-colored lights / all directions. Going quickly southeast. Examines mountain peak.
Hatch_UDB_162,Baffling Event Leaves Witnesses in Awe,11/25/1896,"FRESNO, CA",36.750002,-119.783339,UAP,Airship with lights / both ends. Beams in odd directions. High-altitude going quickly northwest 2-7 minute(s).
Hatch_UDB_163,Baffling Event Leaves Witnesses in Awe,11/25/1896,"AUBURN, CA",38.866669,-121.083339,OTHER,Several observer(s). Barrel-shape / high-altitude passes with sinuous motion up and down / news.
Hatch_UDB_164,Baffling Event Leaves Witnesses in Awe,11/26/1896,"MODESTO, CA",37.650002,-120.983339,UAP,Several at bank. Night lights fly going quickly northwest / great altitude. Called Great Airship.. .
Hatch_UDB_165,Baffling Event Leaves Witnesses in Awe,11/26/1896,"BAKERSFIELD, CA",35.383335,-119.016672,UAP,Several separate observer(s). Huge red night light. Back gliding going south / 27 November with lights.
Hatch_UDB_166,Baffling Event Leaves Witnesses in Awe,11/27/1896,"SAN FERNANDO VALLEY, CA",34.250002,-118.383339,UAP,Many observer(s). Night light plays / sky. 2 night lights / Los Angeles / 30 November. Southeast going quickly northwest.
Hatch_UDB_167,Baffling Event Leaves Witnesses in Awe,11/29/1896,"TULARE AND DELANO, CA",36.205557,-119.34445,OTHER,"100+observer(s). Airship. Descends. Rises. Shoots going quickly west toward(s) Hanford, CA."
Hatch_UDB_168,Baffling Event Leaves Witnesses in Awe,11/30/1896,"ANDERSON AND POTTER VALLEY, CA",40.450002,-122.29445,OTHER,Several separate observer(s). Airship west beams / light. Horses panic. Going southwest.
Hatch_UDB_169,Baffling Event Leaves Witnesses in Awe,12/10/1896,"BATTLE MOUNTAIN, NV",40.644446,-116.933339,OTHER,Strange light north / town heads going quickly west. Rises straight up. / local paper.
Hatch_UDB_170,Brilliant Celestial Object Streaks Across Sky,12/10/1896,"ELKO, NV",40.833335,-115.755561,NATURAL PHENOMENA,50 observer(s). Strange night light rises / north and goes going quickly west. Fast and steady. Too slow for meteor.
Hatch_UDB_171,Baffling Event Leaves Witnesses in Awe,1/30/1897,"HASTINGS, NEBR",40.588891,-98.388894,OTHER,"""Sober observer(s)"". 12M great airship. Days later seen 40 mile(s) south = Invale, northeast."
Hatch_UDB_172,Baffling Event Leaves Witnesses in Awe,3/14/1897,"OMAHA, NEB",41.266669,-95.933338,UAP,Many observer(s). Glowing object southwest going quickly northeast / 30 minute(s). 29 March hundreds / observer(s). Big airship news.
Hatch_UDB_173,Silent Aerial Object Displays Unusual Movement,3/27/1897,"TOPEKA, KS",39.050002,-95.666671,UAP,Many observer(s). Huge night light and cylinder/cigar-shape seen / several evenings. Hovers over Belleville / 19 Apr. '87.
Hatch_UDB_174,Baffling Event Leaves Witnesses in Awe,4/1/1897,"EVEREST, KS AND MORE/OTHERS",39.67778,-95.422227,UAP,Object lights ground and clouds and buildings / huge lamps. Zigzags. Going up / extremely fast. Type unknown.
Hatch_UDB_175,Baffling Event Leaves Witnesses in Awe,4/2/1897,"CHICAGO, IL",41.850002,-87.650004,OTHER,Great airship. Enormous. Seen from skyscraper. Has very strong beacon.
Hatch_UDB_176,Formation of Lights Displays Intelligent Movement,4/2/1897,"WESLEY, IA",43.088891,-93.988893,OTHER,Several reliable observer(s). Conic airship. Bright light / windows. / news / L. Farish.
Hatch_UDB_177,Baffling Event Leaves Witnesses in Awe,4/5/1897,"OMAHA, NEBR",41.266669,-95.950005,OTHER,Great airship back. Ridicule abates when all see its large shape. Going north.
Hatch_UDB_178,Baffling Event Leaves Witnesses in Awe,4/7/1897,"SIOUX CITY, IA",42.500002,-96.400005,OTHER,Great airship looks like cigar-balloon. 35' X 12' size estimated.
Hatch_UDB_179,Baffling Event Leaves Witnesses in Awe,4/10/1897,"CARLINVILLE, IL",39.283335,-89.883338,OTHER,Domed cylinder/cigar-shape lands / field. Flies as observers approach. / r221p17.
Hatch_UDB_180,Baffling Event Leaves Witnesses in Awe,4/10/1897,"CHICAGO, IL",41.833335,-87.650004,UAP,Cylinder/cigar-shape? / wavy motion going quickly west from lake. Red and green rotating lights. / r129p11.
Hatch_UDB_181,Baffling Event Leaves Witnesses in Awe,4/11/1897,"ROGERS PARK, IL",42.016669,-87.666671,OTHER,W. McCann and 3. Big cylinder/cigar-shape going north. 2 photographs taken / clear skies. No further details. / news.
Hatch_UDB_182,Baffling Event Leaves Witnesses in Awe,4/12/1897,"GIRARD AND NILWOOD, IL",39.77778,-89.783338,OTHER,2 separate landings. Cylinder/cigar-shape with dome. Men exit and make repairs. Going quickly north. Traces.
Hatch_UDB_183,Baffling Event Leaves Witnesses in Awe,4/12/1897,"NORTHWEST / SALISBURY, MO",39.422224,-92.800004,UAP,Several observer(s). Cylinder/cigar-shape going [to] against wind. Abrupt turn going quickly northeast and upward. Lights / sides.
Hatch_UDB_184,Baffling Event Leaves Witnesses in Awe,4/12/1897,"FONTANELLE, IA",41.288891,-94.561116,OTHER,All / town. Great airship southeast going north overhead / 10mph. Engine noise and music heard.
Hatch_UDB_185,Baffling Event Leaves Witnesses in Awe,4/13/1897,"LAKE ELMO, MN",45.000002,-92.850004,UAP,Figure with lantern searching around. Runs going [to] trees. Grey object flies off.
Hatch_UDB_186,Baffling Event Leaves Witnesses in Awe,4/14/1897,"SOUTH / GAS CITY, IN",40.466669,-85.611115,UAP,Object lands / farm. 6 men exit and make repairs. Livestock stampedes. Going quickly east.
Hatch_UDB_187,Baffling Event Leaves Witnesses in Awe,4/15/1897,"DENTON, TX AND OTHER TOWNS",33.23889,-97.200005,UAP,Cigar with 2 blinding searchlights. Great wings. Goes going quickly southwest.
Hatch_UDB_188,Baffling Event Leaves Witnesses in Awe,4/15/1897,"LINN GROVE, IA",42.888891,-95.244449,UAP,5+many. Large object going north. Lands. 2 figure(s) hide. Object spreads 4 wings and flies!
Hatch_UDB_189,Baffling Event Leaves Witnesses in Awe,4/15/1897,"HOWARD TO/FROM ARTESIAN, SD",44.011113,-97.716671,UAP,Strange object descends. Follows locomotive / engineer. / FSR'66#4.
Hatch_UDB_190,Baffling Event Leaves Witnesses in Awe,4/16/1897,"EAST / SPRINGFIELD, MO",37.250002,-93.250004,OTHER,1 observer. Great airship on ground. 2 classic nordics. Odd speech. See reference.
Hatch_UDB_191,Baffling Event Leaves Witnesses in Awe,4/17/1897,"WATERLOO, IA",42.500002,-92.333338,OTHER,13M airship lands. Aviator does not request money. All amazed.
Hatch_UDB_192,Baffling Event Leaves Witnesses in Awe,4/17/1897,"WILLIAMSTON, MI",42.67778,-84.283337,UAP,12+observer(s). Object maneuvers / 50 minute(s). Lands. 9' man exits. Bellows. Injures farmer.
Hatch_UDB_193,Baffling Event Leaves Witnesses in Awe,4/19/1897,"SISTERSVILLE, WV",39.500002,-81.000004,OTHER,55M cone and cylinder/cigar-shape. Both flash multicolor beams. / r204p134+/ r210v25#7.
Hatch_UDB_194,Baffling Event Leaves Witnesses in Awe,4/19/1897,"BEAUMONT, TX",30.083335,-94.083338,OTHER,Farmer and son. Cylinder/cigar-shape lands / field. 4 riders out repairing it. Ask for water.
Hatch_UDB_195,Baffling Event Leaves Witnesses in Awe,4/20/1897,"NNW / LANCASTER, OH",39.766669,-82.666671,UAP,Airship going down / field. Horse spooked. 2 riders show observer(s) craft.
Hatch_UDB_196,Baffling Event Leaves Witnesses in Awe,4/20/1897,"UVALDE, TX",29.216668,-99.783338,OTHER,Airship lands. Crew / 3 ask sheriff / water. Inquire about local man..
Hatch_UDB_197,Baffling Event Leaves Witnesses in Awe,4/21/1897,"HARRISBURG, AR AND HOMAN, AR / 20 APRIL AND MCKINNEY SPRS / 23 APRIL",35.566668,-90.716671,OTHER,Great airship lands 3X / 4 days.
Hatch_UDB_198,Formation of Lights Displays Intelligent Movement,4/21/1897,"ROCKLAND, TX",31.016668,-94.383338,UAP,Cylinder/cigar-shape with vibrant bright lights lands. Pseudo-human/entity asks / gets tools. Goes extremely fast. R224p38.
Hatch_UDB_199,Shadowy Humanoid Presence Observed at Night,4/26/1897,"MERKEL, TX",32.472224,-100.011116,NHI,Airship anchor caught / railroad/railway tracks. Small humanoid (or Grey) descends. Cuts rope / men appear. Going quickly northeast.
Hatch_UDB_200,Baffling Event Leaves Witnesses in Awe,4/30/1897,"YONKERS, NY",40.933335,-73.894448,OTHER,3 locals. 'Great airship' with partially covered spotlight. Going north.
Hatch_UDB_201,Baffling Event Leaves Witnesses in Awe,5/1/1897,"WINNIPEG, MBA",49.900002,-97.116671,OTHER,Many observer(s). Airship follows river going east. Turns sharply going north over hospital.
Hatch_UDB_202,Baffling Event Leaves Witnesses in Awe,5/4/1897,"JENNY LIND, ARK",35.250002,-94.316671,NHI,"Whole town. Airship northeast going southwest. Lands! Pseudo-human/entity speak English. ""Catch birds""."
Hatch_UDB_203,Baffling Event Leaves Witnesses in Awe,5/6/1897,"HOT SPRINGS, ARK",34.750002,-92.500004,OTHER,2 cops. Airship lands. Riders gather water. Woman rider hides.
Hatch_UDB_204,Baffling Event Leaves Witnesses in Awe,7/10/1897,"RIVERS INLET, BC",51.67778,-127.250006,OTHER,2 observer(s). Luminous 'pear' rises slow. Strong light. Unaffected by wind.
Hatch_UDB_205,Baffling Event Leaves Witnesses in Awe,7/12/1897,"KAMLOOPS, BC",50.766669,-120.250006,OTHER,Several observer(s). Fireball rises / hill. Moves side-side. Beams light shoot out. Going quickly southwest.
Hatch_UDB_206,Baffling Event Leaves Witnesses in Awe,8/1/1897,"COLDSTREAM, BC",50.266669,-119.200006,OTHER,3 observer(s). Night light rises / Mt. Skirt. Goes going quickly northwest over railroad/railway station against wind.
Hatch_UDB_207,Silent Aerial Object Displays Unusual Movement,8/11/1897,"ROSSLAND, BC",49.066669,-118.816672,UAP,Several observer(s). Luminous fireball hovers / red mountain / 15 minute(s). Flashes color(s). Circles. Shoots going quickly south.
Hatch_UDB_208,Baffling Event Leaves Witnesses in Awe,8/16/1897,"HERON BAY, ON",48.650002,-86.283337,UAP,2 observer(s) and more. Great airship follows train as it turns going north inland. Lights and beams.
Hatch_UDB_209,Baffling Event Leaves Witnesses in Awe,9/17/1897,"ANTSIFEROVA, SIBERIA",50.483336,155.816674,UAP,Several observer(s). Round object flies going northwest. Seen / 5 min. No further details. / r84p33.
Hatch_UDB_210,Baffling Event Leaves Witnesses in Awe,1/2/1898,"ROMONT, SWZL",46.700002,6.916667,OTHER,Fireball changes color(s) over Gros-Mont. Maneuvers all directions / high altitude. Going [to] behind mountains.
Hatch_UDB_211,Brilliant Celestial Object Streaks Across Sky,1/3/1898,"VANNES, FR",47.700002,-2.766667,NATURAL PHENOMENA,Cmdnt Georget / (seen thru) telescope. 2 slow-low meteors going north / 6 minute(s). 1 / oscillate/oscillation maneuvers. / r3p04.
Hatch_UDB_212,Brilliant Celestial Object Streaks Across Sky,4/25/1898,"BELGRADE OBSERVER(S), SERBIA",44.800002,20.533334,NATURAL PHENOMENA,Astronomer. Meteor stops still / 6 min. Then continues. No further details.
Hatch_UDB_213,Brilliant Celestial Object Streaks Across Sky,6/29/1898,FR ASTRONOMER LIBERT,48.850002,2.316667,NATURAL PHENOMENA,Very bright slow white meteorite. 60 second(s) from Hercules to Ursa Major.
Hatch_UDB_214,Baffling Event Leaves Witnesses in Awe,7/4/1898,PARIS,48.850002,2.35,OTHER,Astronomer Libert. Gold-yellow bolide seen / 12 minute(s) and 44 second(s). Speeds up at the end!
Hatch_UDB_215,Baffling Event Leaves Witnesses in Awe,10/27/1898,"WICKLOW CO, IRELAND",53.000003,-6.166667,OTHER,Extra 3 / 4 moon going [to] over mountain / 5 minute(s). Also seen / Wales / r156#18p17.
Hatch_UDB_216,Baffling Event Leaves Witnesses in Awe,4/27/1899,"BAYE, FR",48.872225,3.761111,UAP,2 kids and many. 10M red ball crosses N51 / steady trajectory going southwest. Lights area red.
Hatch_UDB_217,Baffling Event Leaves Witnesses in Awe,5/6/1899,PARIS,48.833336,2.35,OTHER,Astronomer Libert. Very very slow bolide. Shape = tadpole-head. Fast waving tail.
Hatch_UDB_218,Shadowy Humanoid Presence Observed at Night,9/1899,"SOUTHWEST / NOGALES, MX",30.750001,-111.750005,NHI,Silver bowl follows Posse. 1 sees small humanoid (or Grey) / silver suit. Posse leader vanishes.
Hatch_UDB_219,Baffling Event Leaves Witnesses in Awe,3/7/1901,"PINOS ALTOS, NM",32.866668,-108.222227,OTHER,Man photographs airship. 3 cylinders lashed together with 1 suspended beneath.
Hatch_UDB_220,Shadowy Humanoid Presence Observed at Night,8/1901,"BOURNEBROOK, ENG",52.438891,-1.938889,NHI,Boy. Small domed box / backyard. 4' small humanoids (or Greys) exit and re-enter and fly. / r80p12.
Hatch_UDB_221,Baffling Event Leaves Witnesses in Awe,10/25/1901,MOON,90.000004,-0.0,OTHER,Astronomer Bolton. Anomalous luminous lines cross crater Marius. No explanation.
Hatch_UDB_222,Baffling Event Leaves Witnesses in Awe,12/21/1901,"HAWORTH AND KEIGHLEY AND SHIPLEY, YORKS",53.833336,-1.933333,UAP,2 cops. Green 'tip-cat' lights area. Maneuvers / 15 minute(s).
Hatch_UDB_223,Brilliant Celestial Object Streaks Across Sky,2/9/1902,"LE HAVRE, FR",49.516669,0.1,NATURAL PHENOMENA,Astronomer Libert. Meteor turns and loops and curves / 12 second(s). Tail lasts 90 second(s).
Hatch_UDB_224,Baffling Event Leaves Witnesses in Awe,9/2/1902,"OFF LOWESTOFT, ENGL",52.466669,1.75,OTHER,Girl and several observer(s). Large grey silent cylinder/cigar-shape with fins going north offshore.
Hatch_UDB_225,Flying Saucer Formation Overhead,10/28/1902,"1200MI.S / GHANA, AFR",-5.516667,-4.7,UAP,British ship. 100M metallic cylinder/cylindrical object lights / ends. Sinks slowly. / Flying Saucer Review (FSR) v18#3.
Hatch_UDB_226,Baffling Event Leaves Witnesses in Awe,11/20/1902,"ADELAIDE OBSERVATORY, SOUTH AUS",-34.866668,139.18334,OTHER,Astronomer. Fireball lasts / 4 minute(s)! / Charles Fort / IURv9#3.
Hatch_UDB_227,Baffling Event Leaves Witnesses in Awe,1/27/1903,"COMMUGNY TO/FROM/BETWEEN COPPET, SWZ",46.316669,6.183334,OTHER,2 observer(s). Area lit. Bluish circular fireball going [to] straight going down. / B. Mancusi.
Hatch_UDB_228,Baffling Event Leaves Witnesses in Awe,2/28/1904,USS SUPPLY AT SEA,35.966668,-128.600006,OTHER,3 observer(s). 3 bright ovoids quickly going down [to] below clouds. Rise away going quickly southeast. / IURv9#3.
Hatch_UDB_229,Baffling Event Leaves Witnesses in Awe,3/22/1905,"NEAR BARMOUTH, WALES",52.722225,-4.05,UAP,Night lights follow car / 1 mile. Turn up side road. Return as car continues.
Hatch_UDB_230,Baffling Event Leaves Witnesses in Awe,3/29/1905,"CARDIFF, WALES",51.500002,-3.3,UAP,Large red luminous cylinder/cylindrical object or light beam hangs vertical and lights sky. / IFS#33.
Hatch_UDB_231,Flying Saucer Formation Overhead,4/1/1905,"CHERBOURG, FR",49.633336,-1.6,UAP,Glowing disk with corona seen over town 10 nights in succession.
Hatch_UDB_232,Baffling Event Leaves Witnesses in Awe,8/4/1905,"BRAWLEY AND IMPERIAL, CA",32.983335,-115.527783,OTHER,Several separate observer(s). 21M airship with searchlight. Large wings! / r203p108.
Hatch_UDB_233,Baffling Event Leaves Witnesses in Awe,9/2/1905,"LLANGOLLEN, NORTH WALES",52.955558,-3.166667,UAP,Intensely dark object flies / 2 miles altitude. No further details.
